mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__colsample_bytree,param_clf__learning_rate,param_clf__max_depth,param_clf__n_estimators,param_clf__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
38.66478943824768,0.8760028419931366,0.04983677864074707,0.025994443532924575,1.0,0.2,5,200,1.0,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.42617573780102125,0.43792374051069705,0.42502332244821867,0.5097822589287545,0.45053144527138195,0.4498873009920146,0.031341357167402446,21,0.8315293707996507,0.8981509750757877,0.8213450459046698,0.90895354298806,0.9097571688614632,0.8739472207259263,0.03914046370883384
54.87452301979065,1.054598417454408,0.059139680862426755,0.019688480988060305,0.8,0.1,7,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.4290016736137426,0.45847263018463136,0.43533401646892567,0.469172019362479,0.45683254283502395,0.44976257649296053,0.015111415318376344,22,0.8128790417650872,0.8718512190901757,0.7971870925701767,0.8788446545247853,0.885064125197715,0.8491652266295879,0.03661329606804498
18.802137708663942,0.5057728768078795,0.025292301177978517,0.018439385468763867,0.8,0.1,3,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.4219095103340024,0.4493476475451361,0.4297866759476322,0.4898683420982239,0.4569350727567998,0.4495694497363589,0.023810639264003074,23,0.6723651415858828,0.7302938952585364,0.6980067352218862,0.7197260218326167,0.6966642962155505,0.7034112180228945,0.020136729670227026
22.54227809906006,0.23419511315540648,0.059469747543334964,0.026339856242474913,1.0,0.1,3,200,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.43154638754156915,0.48355188651343545,0.417301303347815,0.46767145068769844,0.4473632651423577,0.44948685864657517,0.023888849423956398,24,0.6657184226947073,0.7238212475784084,0.6548473724583961,0.7251049948979198,0.7020489108456336,0.6943081896950131,0.0291681793548365
53.93124923706055,1.4502278787255507,0.05126862525939942,0.02832214444755294,0.8,0.1,7,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 7, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.4295584190847007,0.4516519854443428,0.4346513739438417,0.47567740567510786,0.45424663874934257,0.44915716457946714,0.016309376770298645,25,0.8145851345265874,0.8815327150885679,0.7956602110454681,0.8849673843912038,0.8862302620759565,0.8525951414255568,0.039250512218673685
35.23484959602356,0.9833981823954837,0.08040337562561035,0.09332276772788001,1.0,0.2,7,100,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.43669794119004757,0.4421695001647478,0.43043557475248406,0.4630000253843002,0.469966336291834,0.44845387555668265,0.015340997180489258,26,0.810578895495645,0.8721719421387539,0.7954079824238248,0.881610997923324,0.8809222874078572,0.848138421077881,0.03732029621911133
26.076295137405396,0.7923433394991493,0.030660247802734374,0.012465151105356117,0.8,0.2,7,100,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.2, 'clf__max_depth': 7, 'clf__n_estimators': 100, 'clf__subsample': 1.0}",0.42234692319438083,0.4651404654387332,0.4258349086326402,0.48077813727681096,0.4463684789525181,0.4480937826990166,0.022450796639172873,27,0.8123287615652118,0.8778171601376086,0.8052752894337052,0.888556815282346,0.8838080461734883,0.853557214518472,0.036768354474206184
36.35084547996521,0.7790379296016927,0.04444727897644043,0.01805974343437342,0.8,0.1,5,200,0.8,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 0.8}",0.42045537003461264,0.45813317378797935,0.42777333069030066,0.4845069780615923,0.44761555048883683,0.4476968806126644,0.022816458288317947,28,0.7678532657159917,0.8122430694629867,0.7401020781971333,0.8111166591247461,0.8050611115600489,0.7872752368121814,0.028672855737415587
25.04326696395874,0.6502680317809307,0.023628425598144532,0.013164621587205572,1.0,0.1,5,100,0.8,"{'clf__colsample_bytree': 1.0, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 100, 'clf__subsample': 0.8}",0.4144913250950403,0.4549294974491825,0.42598312141294603,0.503526157045598,0.4364775683736278,0.44708153387527894,0.031200303903094,29,0.690810690030538,0.736091984277093,0.6628929695480985,0.7488068116922875,0.7173041192130178,0.7111813149522069,0.031049749901516547
34.33602247238159,0.5528049141792972,0.03432741165161133,0.014993189204585679,0.8,0.1,5,200,1.0,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 5, 'clf__n_estimators': 200, 'clf__subsample': 1.0}",0.4217313570549118,0.4496722988062747,0.4315911758582296,0.4969897332959967,0.4354128667612421,0.44707948635533096,0.02651897758180949,30,0.7668926113728288,0.8157681088266072,0.7362946228488938,0.8192329116010437,0.8132851525811953,0.7902946814461138,0.03310148529066367
