fitur_index,chi2_score,p_value
391,1.0721289123828692,0.5850462025263359
1967,1.0720066088524187,0.5850819802282823
3873,1.0720066088524187,0.5850819802282823
761,1.0720066088524187,0.5850819802282823
15,1.0708825812251295,0.5854108968024568
698,1.0707055279464448,0.5854627235557754
3058,1.069629650596794,0.5857777513226576
981,1.0676997565335555,0.5863432686282272
2651,1.0676857842544847,0.5863473649184261
4316,1.0667838659206095,0.5866118432676316
3170,1.0644779972085059,0.5872885582444141
3723,1.0635493069116324,0.5875613261614957
3779,1.0630783344546095,0.587699705054735
2116,1.062017946759672,0.5880113824399291
4305,1.0618975187636548,0.5880467900221455
3036,1.0617244756350153,0.5880976709514286
1391,1.061241092964496,0.5882398262409427
3861,1.0598864318703125,0.5886383940100965
1503,1.058185574802213,0.5891392018170414
2004,1.05700314338814,0.5894876131497642
1050,1.0564033089431144,0.5896644371523622
815,1.056261367202743,0.5897062876356494
2573,1.0546607203551022,0.590178432299834
585,1.0546607203551022,0.590178432299834
4212,1.0546607203551022,0.590178432299834
4008,1.0546607203551022,0.590178432299834
3819,1.0545811713238291,0.5902019068279588
3868,1.0540772289450637,0.5903506394417781
1414,1.0540772289450637,0.5903506394417781
590,1.0540772289450637,0.5903506394417781
207,1.0538352169910614,0.5904220797199402
106,1.0538352169910614,0.5904220797199402
108,1.0538352169910614,0.5904220797199402
1128,1.0534105983774873,0.590547445130048
2934,1.0529407647695845,0.5906861909446632
870,1.0513994128205253,0.5911415940620911
1293,1.0511025846291266,0.5912293343179885
3317,1.0505778098690561,0.5913844857880238
3178,1.0504480112074404,0.5914228674908615
2726,1.0504480112074404,0.5914228674908615
1691,1.0504480112074404,0.5914228674908615
209,1.0504480112074404,0.5914228674908615
973,1.0503555923875192,0.5914501974240509
1520,1.0503555923875192,0.5914501974240509
4508,1.0503555923875192,0.5914501974240509
3277,1.0503555923875192,0.5914501974240509
2811,1.0503555923875192,0.5914501974240509
610,1.0500921164049228,0.5915281190175168
3928,1.0500921164049228,0.5915281190175168
398,1.0500921164049228,0.5915281190175168
867,1.0500921164049228,0.5915281190175168
1026,1.0500921164049228,0.5915281190175168
2060,1.0498606920347906,0.5915965699889256
